LOAN_NO,age,channel,education,income,install_num,is_attach,is_fam_know,is_fam_reg_add,is_insuuance,is_reg_live,live_build_type,loan_amt,mar_level,mar_status,mobile_time_span,mth_repay_amt,mth_repay_date,mth_tel_bill,nation,no_close_loan,sex,str_level,unit_prov,unit_scale,FPD30,unit_is_live,reg_is_unit
660002019032903731,31.0,微信,高中,6000.0,3.0,1.0,是,1.0,1.0,否,全款,2000.0,A1,已婚有子女,120.0,842.0,28.0,100-150,哈萨克族,2.0,男,0.0,新疆,5-10,0.0,1,1
660002019040600051,41.0,微信,初中,4000.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,72.0,842.0,6.0,0-100元,汉族,0.0,男,0.0,四川,0-5,0.0,1,1
660002019032001482,27.0,微信,初中,7105.0,9.0,1.0,否,0.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,5008.0,638.0,20.0,50-100,汉族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019032802864,31.0,PC,其他,3000.0,3.0,1.0,是,1.0,1.0,是,与父母同住,2000.0,A1,未婚,4.0,842.0,28.0,0-50,维吾尔族,0.0,男,0.0,新疆,0-5,0.0,1,1
660002019033000362,20.0,微信,中专,1700.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,未婚,36.0,842.0,28.0,100-150,壮族,0.0,女,0.0,广西,20-50,0.0,1,1
660002019032201795,21.0,PC,初中,4000.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,未婚,29.0,842.0,22.0,101-200元,汉族,1.0,男,0.0,云南,20-50,0.0,1,1
660002019031603116,49.0,PC,初中,7105.0,4.0,1.0,miss,miss,1.0,否,租赁,3000.0,A1,已婚有子女,5010.0,966.0,16.0,50-100,汉族,1.0,男,0.0,西藏,200+,0.0,1,0
660002019031600869,46.0,微信,初中,7104.0,12.0,1.0,miss,miss,1.0,否,宿舍,8000.0,A1,已婚有子女,5008.0,1004.0,16.0,50-100,汉族,0.0,男,0.0,海南,10-20,0.0,1,1
660002019032700610,36.0,PC,小学,7103.0,3.0,1.0,是,1.0,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,842.0,27.0,100-150,汉族,1.0,男,0.0,贵州,5-10,0.0,1,1
660002019041400760,27.0,微信,高中,7101.0,3.0,1.0,是,0.0,1.0,是,全款,2000.0,A1,未婚,5009.0,842.0,14.0,50-100,哈萨克族,0.0,女,0.0,新疆,10-20,0.0,1,1
660002019032800863,29.0,PC,初中,7101.0,12.0,1.0,是,miss,1.0,是,全款,5000.0,A1,已婚有子女,5007.0,633.0,28.0,0-50,汉族,0.0,女,1.0,新疆,0-5,0.0,1,1
660002019032701861,34.0,PC,初中,4500.0,4.0,1.0,否,1.0,1.0,否,其他,2000.0,A1,未婚,32.0,649.0,27.0,0-100元,苗族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019032700000,19.0,微信,初中,7104.0,3.0,1.0,否,1.0,1.0,是,自建房,2000.0,A1,未婚,5008.0,842.0,27.0,50-100,布依族,0.0,男,0.0,浙江,20-50,0.0,1,0
660002019032701242,30.0,微信,大专,3500.0,4.0,1.0,是,1.0,1.0,是,全款,3000.0,A1,已婚有子女,48.0,966.0,27.0,101-200元,汉族,0.0,女,0.0,山西,5-10,0.0,1,1
660002019032403035,20.0,PC,初中,7102.0,3.0,1.0,是,0.0,1.0,是,自建房,2000.0,A1,已婚有子女,5010.0,842.0,24.0,50-100,布依族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019032902012,26.0,PC,中专,3400.0,3.0,1.0,否,1.0,1.0,否,其他,2000.0,A1,未婚,36.0,842.0,28.0,100-150,汉族,0.0,男,0.0,内蒙古,50-100,0.0,1,1
660002019032300711,29.0,PC,高中,7105.0,3.0,1.0,是,0.0,1.0,否,宿舍,2000.0,A1,未婚,5007.0,842.0,23.0,0-50,汉族,1.0,男,0.0,新疆,20-50,0.0,1,1
660002019040700477,25.0,微信,本科,7103.0,3.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,未婚,5008.0,842.0,7.0,50-100,rare_nation,1.0,女,0.0,甘肃,20-50,0.0,1,1
660002019032101336,34.0,PC,高中,6000.0,12.0,1.0,否,0.0,1.0,是,全款,8000.0,A1,已婚有子女,17.0,1004.0,21.0,101-200元,汉族,0.0,男,1.0,内蒙古,0-5,0.0,1,1
660002019032901727,30.0,PC,初中,7105.0,9.0,1.0,否,1.0,1.0,否,宿舍,5000.0,A1,未婚,5008.0,793.0,28.0,50-100,汉族,0.0,男,1.0,贵州,5-10,0.0,1,1
660002019032701423,27.0,微信,初中,7105.0,4.0,1.0,是,1.0,1.0,否,自建房,3000.0,A1,已婚有子女,5010.0,966.0,27.0,100-150,汉族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019040700955,26.0,微信,初中,7104.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,7.0,100-150,彝族,1.0,男,0.0,贵州,0-5,0.0,1,1
660002019032202574,25.0,PC,本科,7105.0,4.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,649.0,22.0,50-100,汉族,1.0,男,0.0,贵州,200+,1.0,1,1
660002019032401603,31.0,PC,初中,6000.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,24.0,842.0,24.0,100-150,汉族,0.0,男,0.0,陕西,0-5,0.0,1,1
660002019032902954,19.0,微信,中专,7102.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,28.0,50-100,汉族,0.0,男,0.0,贵州,5-10,1.0,1,1
660002019031901661,24.0,微信,初中,4500.0,9.0,1.0,否,1.0,1.0,否,其他,4000.0,A1,未婚,39.0,638.0,19.0,0-100元,汉族,0.0,男,0.0,河南,0-5,0.0,1,1
660002019032104291,20.0,微信,初中,3100.0,3.0,2.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,12.0,827.0,21.0,0-50,汉族,0.0,女,0.0,甘肃,5-10,0.0,1,1
660002019040100145,31.0,微信,初中,7104.0,9.0,1.0,否,1.0,1.0,否,宿舍,5000.0,A1,未婚,5010.0,793.0,1.0,100-150,汉族,1.0,男,0.0,海南,20-50,0.0,0,0
660002019031803008,46.0,微信,中专,3000.0,4.0,1.0,是,0.0,1.0,否,其他,3000.0,A1,已婚有子女,36.0,966.0,18.0,50-100,汉族,0.0,男,0.0,内蒙古,20-50,0.0,1,1
660002019032800457,31.0,微信,高中,7104.0,3.0,1.0,否,miss,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,28.0,100-150,汉族,1.0,男,0.0,rare_prov,20-50,0.0,1,0
660002019032501124,19.0,PC,大专,7102.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,5009.0,842.0,25.0,50-100,蒙古族,0.0,男,0.0,陕西,200+,1.0,1,0
660002019031802228,26.0,PC,中专,7105.0,12.0,1.0,是,miss,1.0,否,宿舍,8000.0,A1,未婚,5010.0,937.0,18.0,50-100,汉族,1.0,男,0.0,西藏,5-10,0.0,1,0
660002019032800887,20.0,微信,中专,7103.0,3.0,1.0,否,1.0,1.0,是,租赁,2000.0,A1,未婚,5009.0,842.0,28.0,0-50,rare_nation,1.0,男,0.0,云南,20-50,1.0,1,1
660002019031800588,20.0,微信,大专,3800.0,12.0,1.0,否,1.0,1.0,否,全款,6000.0,A1,未婚,36.0,757.0,18.0,0-100元,汉族,0.0,男,0.0,甘肃,20-50,0.0,1,1
660002019041401318,24.0,微信,中专,7103.0,3.0,1.0,否,0.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,842.0,14.0,0-50,汉族,1.0,男,0.0,广东,5-10,0.0,1,1
660002019032603528,19.0,微信,高中,7102.0,4.0,1.0,否,0.0,1.0,否,与父母同住,3000.0,A1,未婚,5010.0,966.0,26.0,100-150,汉族,0.0,女,0.0,海南,10-20,0.0,1,1
660002019040500799,22.0,微信,高中,3000.0,3.0,1.0,是,1.0,1.0,是,全款,2000.0,A1,未婚,54.0,842.0,5.0,200+,汉族,0.0,男,0.0,新疆,0-5,0.0,1,1
660002019032300661,18.0,PC,初中,7102.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,842.0,23.0,100-150,汉族,1.0,男,0.0,贵州,20-50,0.0,1,1
660002019032401882,28.0,微信,中专,4500.0,12.0,1.0,否,1.0,1.0,是,与父母同住,8000.0,A1,已婚有子女,16.0,1004.0,24.0,101-200元,汉族,0.0,男,0.0,陕西,50-100,0.0,1,1
660002019031602378,23.0,PC,初中,4000.0,12.0,1.0,否,1.0,1.0,是,与父母同住,6000.0,A1,未婚,7.0,757.0,16.0,0-100元,汉族,0.0,男,1.0,河南,0-5,0.0,1,1
660002019032600961,45.0,PC,初中,7104.0,12.0,1.0,是,1.0,1.0,否,其他,8000.0,A1,已婚有子女,5009.0,1004.0,26.0,150-200,汉族,0.0,男,1.0,云南,200+,0.0,1,1
660002019040200245,26.0,微信,高中,7103.0,3.0,1.0,是,miss,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,2.0,100-150,汉族,1.0,女,0.0,青海,10-20,0.0,1,1
660002019031600809,31.0,PC,其他,7000.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,15.0,842.0,16.0,50-100,藏族,0.0,男,0.0,西藏,0-5,0.0,1,1
660002019032802904,29.0,PC,初中,4000.0,12.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,已婚有子女,60.0,510.0,28.0,0-100元,汉族,0.0,男,1.0,河南,20-50,1.0,1,1
660002019032600187,27.0,微信,中专,7105.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,26.0,50-100,汉族,1.0,男,0.0,海南,0-5,0.0,0,0
660002019031904232,19.0,微信,中专,7103.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,5009.0,966.0,19.0,50-100,汉族,0.0,男,0.0,新疆,20-50,0.0,1,1
660002019033000058,20.0,微信,初中,3500.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,3.0,842.0,28.0,50-100,汉族,0.0,男,0.0,贵州,5-10,1.0,1,1
660002019032801408,21.0,微信,初中,7105.0,3.0,1.0,否,0.0,1.0,否,与父母同住,2000.0,A1,未婚,5010.0,842.0,28.0,100-150,汉族,1.0,女,0.0,浙江,20-50,0.0,1,0
660002019031700675,22.0,PC,初中,7103.0,12.0,1.0,否,miss,1.0,否,宿舍,5000.0,A1,未婚,5009.0,633.0,17.0,50-100,汉族,1.0,男,1.0,海南,10-20,1.0,1,0
660002019032300087,22.0,微信,中专,3000.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,未婚,72.0,966.0,23.0,100-150,汉族,0.0,男,0.0,广西,0-5,1.0,1,1
660002019032002023,21.0,微信,大专,7103.0,3.0,2.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5009.0,827.0,20.0,150-200,汉族,1.0,女,0.0,内蒙古,0-5,0.0,1,1
660002019031904639,22.0,微信,高中,7105.0,3.0,2.0,否,miss,1.0,否,租赁,2000.0,A1,未婚,5010.0,827.0,19.0,150-200,布依族,1.0,男,0.0,贵州,10-20,0.0,1,1
660002019032003621,27.0,PC,初中,7105.0,3.0,1.0,是,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5008.0,842.0,20.0,50-100,侗族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019031901345,45.0,PC,初中,7104.0,3.0,1.0,否,1.0,1.0,是,全款,2000.0,A1,已婚有子女,5010.0,842.0,19.0,100-150,回族,1.0,男,0.0,青海,0-5,0.0,1,1
660002019032900929,48.0,PC,中专,7104.0,3.0,1.0,是,0.0,1.0,否,全款,2000.0,A1,已婚有子女,5008.0,842.0,28.0,0-50,汉族,0.0,男,0.0,内蒙古,20-50,0.0,1,0
660002019040201150,21.0,微信,高中,7104.0,3.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,2.0,150-200,汉族,0.0,男,0.0,浙江,10-20,0.0,1,0
660002019032500350,19.0,微信,中专,7102.0,3.0,1.0,否,miss,1.0,否,宿舍,2000.0,A1,未婚,5008.0,842.0,25.0,50-100,彝族,1.0,女,0.0,贵州,20-50,0.0,1,1
660002019032900775,32.0,PC,中专,7104.0,12.0,1.0,miss,miss,1.0,否,全款,6000.0,A1,已婚有子女,5010.0,707.0,28.0,100-150,汉族,0.0,女,0.0,甘肃,200+,0.0,1,0
660002019032701033,27.0,PC,初中,7103.0,4.0,1.0,否,0.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,649.0,27.0,50-100,汉族,1.0,男,0.0,贵州,10-20,1.0,1,1
660002019032500563,45.0,PC,小学,10000.0,12.0,1.0,否,1.0,1.0,否,其他,5000.0,A1,已婚有子女,86.0,633.0,25.0,101-200元,黎族,0.0,女,1.0,贵州,0-5,0.0,1,1
660002019032502168,35.0,PC,中专,3500.0,12.0,1.0,否,1.0,1.0,否,全款,6000.0,A1,已婚有子女,112.0,757.0,25.0,101-200元,汉族,0.0,女,1.0,广东,5-10,0.0,1,1
660002019031800850,26.0,PC,初中,7103.0,3.0,1.0,是,1.0,1.0,是,与父母同住,2000.0,A1,已婚无子女,5010.0,842.0,18.0,100-150,汉族,0.0,男,0.0,云南,10-20,1.0,1,1
660002019032701938,32.0,PC,初中,7103.0,9.0,1.0,miss,miss,1.0,是,自建房,5000.0,A1,已婚有子女,5009.0,739.0,27.0,50-100,汉族,0.0,男,0.0,贵州,20-50,0.0,1,1
660002019040101522,29.0,微信,初中,7104.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,1.0,0-50,汉族,2.0,男,0.0,海南,0-5,0.0,1,1
660002019033100142,30.0,微信,高中,7105.0,3.0,1.0,否,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5007.0,842.0,28.0,200+,汉族,1.0,女,0.0,贵州,0-5,1.0,1,0
660002019032501360,32.0,PC,初中,5500.0,12.0,1.0,否,1.0,1.0,否,全款,8000.0,A1,已婚有子女,85.0,1004.0,25.0,101-200元,汉族,0.0,男,1.0,贵州,20-50,0.0,1,1
660002019040200339,36.0,微信,初中,7104.0,3.0,1.0,miss,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,2.0,0-50,汉族,2.0,男,0.0,黑龙江,0-5,0.0,1,1
660002019040101815,25.0,微信,高中,5000.0,4.0,1.0,是,1.0,1.0,否,全款,3000.0,A1,已婚有子女,47.0,966.0,1.0,101-200元,汉族,1.0,女,0.0,贵州,0-5,0.0,1,1
660002019032900051,18.0,微信,中专,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5006.0,842.0,28.0,50-100,汉族,1.0,男,0.0,云南,5-10,1.0,1,1
660002019040300067,32.0,微信,初中,7102.0,3.0,1.0,是,0.0,1.0,否,自建房,2000.0,A1,已婚有子女,5010.0,842.0,3.0,100-150,蒙古族,0.0,女,0.0,青海,0-5,0.0,1,1
660002019032800263,33.0,微信,高中,8000.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,已婚有子女,1.0,966.0,28.0,0-50,汉族,1.0,男,0.0,北京,0-5,0.0,1,0
660002019032400599,20.0,微信,初中,2500.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,未婚,12.0,966.0,24.0,0-100元,汉族,0.0,男,0.0,rare_prov,5-10,0.0,1,0
660002019032200849,37.0,PC,初中,7104.0,9.0,1.0,是,1.0,1.0,是,与父母同住,4000.0,A1,已婚有子女,5010.0,638.0,22.0,100-150,回族,1.0,男,1.0,甘肃,50-100,0.0,1,1
660002019033002991,25.0,微信,初中,7102.0,4.0,1.0,是,1.0,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,28.0,50-100,布依族,1.0,男,0.0,广东,0-5,1.0,1,0
660002019032600468,46.0,微信,大专,7104.0,12.0,1.0,miss,miss,1.0,否,自建房,8000.0,A1,已婚有子女,5009.0,1004.0,26.0,50-100,汉族,1.0,男,0.0,黑龙江,50-100,0.0,1,1
660002019032402190,19.0,微信,高中,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,24.0,50-100,汉族,1.0,男,0.0,贵州,10-20,1.0,1,1
660002019032603591,24.0,微信,高中,2500.0,9.0,1.0,否,1.0,1.0,否,租赁,4000.0,A1,未婚,10.0,638.0,26.0,101-200元,汉族,0.0,男,0.0,贵州,0-5,0.0,1,1
660002019031601278,28.0,PC,高中,7104.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,16.0,50-100,藏族,1.0,女,0.0,西藏,50-100,0.0,1,1
660002019032700458,21.0,微信,高中,7103.0,3.0,1.0,是,0.0,1.0,否,宿舍,2000.0,A1,未婚,5008.0,842.0,27.0,50-100,汉族,1.0,男,0.0,云南,0-5,1.0,1,1
660002019040200028,22.0,微信,大专,7103.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5010.0,842.0,2.0,150-200,布依族,1.0,男,0.0,贵州,200+,1.0,1,1
660002019033000912,21.0,微信,初中,7102.0,3.0,1.0,是,0.0,1.0,否,自建房,2000.0,A1,已婚有子女,5009.0,842.0,28.0,50-100,汉族,2.0,女,0.0,广东,0-5,1.0,1,0
660002019032004441,28.0,微信,初中,7103.0,3.0,2.0,是,0.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5010.0,827.0,20.0,50-100,汉族,0.0,男,0.0,贵州,0-5,0.0,1,1
660002019032502548,26.0,PC,初中,3000.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,24.0,842.0,25.0,50-100,汉族,0.0,女,0.0,云南,20-50,0.0,1,1
660002019031900959,23.0,PC,大专,4000.0,3.0,1.0,是,1.0,1.0,是,全款,2000.0,A1,未婚,14.0,842.0,19.0,100-150,彝族,0.0,女,0.0,四川,20-50,1.0,1,1
660002019032903413,23.0,微信,初中,3500.0,9.0,1.0,否,1.0,1.0,否,全款,6000.0,A1,未婚,24.0,949.0,28.0,0-100元,汉族,0.0,男,0.0,浙江,200+,0.0,1,1
660002019032602947,41.0,PC,高中,7102.0,4.0,1.0,miss,miss,1.0,否,租赁,3000.0,A1,已婚有子女,5010.0,966.0,26.0,50-100,汉族,0.0,女,0.0,广西,20-50,0.0,1,0
660002019032102316,44.0,PC,高中,7104.0,3.0,1.0,是,0.0,1.0,否,租赁,2000.0,A1,已婚有子女,5010.0,842.0,21.0,100-150,汉族,1.0,女,0.0,新疆,20-50,0.0,1,0
660002019032402257,28.0,PC,高中,7102.0,3.0,1.0,是,0.0,1.0,是,自建房,2000.0,A1,已婚有子女,5008.0,842.0,24.0,100-150,维吾尔族,1.0,男,0.0,新疆,10-20,1.0,1,1
660002019031603752,19.0,微信,中专,7103.0,4.0,1.0,是,1.0,1.0,否,租赁,3000.0,A1,未婚,5010.0,966.0,16.0,50-100,黎族,1.0,女,0.0,海南,10-20,1.0,1,1
660002019032801770,19.0,微信,初中,7103.0,3.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,未婚,5010.0,842.0,28.0,50-100,汉族,1.0,男,0.0,内蒙古,0-5,0.0,1,1
660002019031900095,24.0,微信,初中,5000.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚无子女,48.0,842.0,19.0,50-100,汉族,0.0,男,0.0,内蒙古,0-5,0.0,1,1
660002019032002034,50.0,PC,中专,7105.0,12.0,1.0,是,1.0,1.0,是,自建房,4000.0,A1,已婚有子女,5010.0,510.0,20.0,50-100,汉族,0.0,男,1.0,贵州,5-10,0.0,1,1
660002019032901329,28.0,PC,高中,5000.0,12.0,1.0,否,0.0,1.0,否,与父母同住,4000.0,A1,已婚无子女,36.0,510.0,28.0,0-100元,汉族,0.0,女,1.0,广东,0-5,0.0,0,0
660002019033101600,32.0,PC,初中,5500.0,3.0,1.0,是,1.0,1.0,否,租赁,2000.0,A1,已婚有子女,60.0,842.0,28.0,200+,汉族,0.0,男,0.0,四川,20-50,0.0,1,1
660002019032501005,24.0,PC,初中,7103.0,12.0,1.0,否,1.0,1.0,是,自建房,4000.0,A1,已婚有子女,5009.0,510.0,25.0,50-100,汉族,0.0,女,1.0,海南,0-5,0.0,1,1
660002019040500883,49.0,微信,初中,7104.0,3.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,5008.0,842.0,5.0,50-100,回族,1.0,男,0.0,青海,0-5,0.0,1,1
660002019032403294,20.0,微信,高中,3000.0,3.0,1.0,是,1.0,1.0,是,与父母同住,2000.0,A1,未婚,36.0,842.0,24.0,50-100,汉族,0.0,女,0.0,云南,0-5,0.0,1,1
660002019033001484,29.0,微信,大专,7103.0,3.0,1.0,是,0.0,1.0,是,与父母同住,2000.0,A1,未婚,5008.0,842.0,28.0,50-100,维吾尔族,1.0,女,0.0,新疆,200+,0.0,1,1
660002019040700634,35.0,微信,初中,5000.0,3.0,1.0,否,1.0,1.0,是,与父母同住,2000.0,A1,已婚有子女,75.0,842.0,7.0,0-100元,汉族,0.0,男,0.0,陕西,0-5,0.0,1,1
660002019040201399,26.0,PC,初中,6000.0,4.0,1.0,否,0.0,1.0,否,宿舍,2000.0,A1,已婚无子女,12.0,649.0,2.0,101-200元,汉族,0.0,男,0.0,贵州,5-10,0.0,1,1
660002019040101742,33.0,微信,大专,3000.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,17.0,842.0,1.0,50-100,汉族,1.0,男,0.0,山西,5-10,0.0,1,1
660002019033001490,22.0,PC,大专,7105.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,5008.0,842.0,28.0,50-100,汉族,0.0,男,0.0,甘肃,200+,0.0,1,1
660002019032902393,19.0,微信,中专,7104.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,5007.0,842.0,28.0,50-100,汉族,0.0,男,0.0,云南,10-20,0.0,1,1
660002019032401337,28.0,微信,初中,7104.0,12.0,1.0,否,1.0,1.0,否,租赁,5000.0,A1,未婚,5010.0,633.0,24.0,100-150,汉族,0.0,女,0.0,云南,20-50,0.0,1,1
660002019040200845,28.0,微信,大专,7103.0,3.0,1.0,是,miss,1.0,是,全款,2000.0,A1,未婚,5008.0,842.0,2.0,0-50,汉族,1.0,男,0.0,新疆,100-200,0.0,1,1
660002019032700216,22.0,微信,初中,3500.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,12.0,842.0,27.0,101-200元,汉族,0.0,男,0.0,贵州,0-5,1.0,1,1
660002019032503572,18.0,微信,初中,7102.0,3.0,1.0,否,0.0,1.0,否,与父母同住,2000.0,A1,未婚,5010.0,842.0,25.0,50-100,汉族,2.0,男,0.0,贵州,10-20,1.0,1,1
660002019031601477,30.0,PC,初中,6500.0,9.0,1.0,否,1.0,1.0,是,其他,5000.0,A1,已婚有子女,47.0,793.0,16.0,101-200元,汉族,0.0,男,1.0,广东,5-10,0.0,0,0
660002019031800531,19.0,微信,中专,7102.0,4.0,1.0,否,0.0,1.0,否,与父母同住,3000.0,A1,未婚,5010.0,966.0,18.0,50-100,汉族,0.0,女,0.0,宁夏,0-5,0.0,1,1
660002019032601694,30.0,PC,小学,7105.0,3.0,1.0,miss,miss,1.0,否,全款,2000.0,A1,已婚有子女,5010.0,842.0,26.0,100-150,汉族,1.0,男,0.0,新疆,10-20,0.0,1,0
660002019032602503,28.0,PC,初中,3000.0,4.0,1.0,否,1.0,1.0,否,租赁,3000.0,A1,未婚,6.0,966.0,26.0,0-100元,回族,0.0,女,0.0,新疆,20-50,1.0,1,0
660002019032400255,40.0,微信,初中,7104.0,4.0,1.0,是,1.0,1.0,否,与父母同住,3000.0,A1,离婚,5010.0,966.0,24.0,50-100,汉族,0.0,女,0.0,广东,20-50,0.0,1,1
660002019032200407,19.0,微信,中专,7105.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,未婚,5009.0,842.0,22.0,50-100,汉族,1.0,男,0.0,新疆,0-5,0.0,1,0
660002019032400936,36.0,微信,初中,7105.0,3.0,1.0,miss,miss,1.0,否,宿舍,2000.0,A1,已婚有子女,5010.0,842.0,24.0,50-100,汉族,1.0,男,0.0,云南,50-100,0.0,1,0
660002019032203111,28.0,PC,初中,3500.0,9.0,1.0,是,1.0,1.0,否,宿舍,4000.0,A1,已婚有子女,28.0,638.0,22.0,50-100,汉族,0.0,女,1.0,海南,100-200,0.0,1,1
660002019040201303,20.0,微信,初中,2000.0,3.0,1.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,6.0,842.0,2.0,50-100,汉族,1.0,女,0.0,贵州,5-10,0.0,1,1
660002019032501701,25.0,微信,初中,7102.0,9.0,1.0,否,miss,1.0,是,全款,5000.0,A1,未婚,5009.0,793.0,25.0,50-100,汉族,2.0,男,0.0,贵州,10-20,0.0,1,1
660002019040202015,24.0,PC,中专,7104.0,3.0,1.0,否,1.0,1.0,否,租赁,2000.0,A1,未婚,5007.0,842.0,2.0,50-100,汉族,0.0,男,0.0,陕西,200+,1.0,1,0
660002019032802591,44.0,PC,初中,7103.0,3.0,1.0,miss,miss,1.0,否,全款,2000.0,A1,已婚有子女,5010.0,842.0,28.0,100-150,彝族,0.0,男,0.0,贵州,20-50,0.0,1,1
660002019032400388,20.0,微信,高中,7105.0,4.0,1.0,否,1.0,1.0,否,宿舍,3000.0,A1,未婚,5010.0,966.0,24.0,150-200,壮族,1.0,男,0.0,rare_prov,200+,0.0,0,0
660002019032600778,32.0,PC,初中,7105.0,3.0,1.0,否,miss,1.0,否,租赁,2000.0,A1,已婚有子女,5007.0,842.0,26.0,100-150,汉族,1.0,男,0.0,贵州,0-5,0.0,1,0
660002019032902790,19.0,微信,初中,7103.0,3.0,2.0,否,1.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,827.0,28.0,0-50,汉族,0.0,男,0.0,海南,5-10,0.0,1,0
660002019031700825,31.0,微信,初中,7105.0,12.0,1.0,否,1.0,1.0,否,租赁,8000.0,A1,已婚有子女,5008.0,1004.0,17.0,50-100,汉族,1.0,男,0.0,陕西,200+,0.0,1,0
660002019032902082,25.0,PC,高中,7105.0,9.0,1.0,否,0.0,1.0,否,与父母同住,4000.0,A1,未婚,5010.0,638.0,28.0,100-150,汉族,1.0,男,1.0,河南,0-5,0.0,1,1
660002019032000672,22.0,PC,中专,7105.0,3.0,1.0,是,1.0,1.0,否,宿舍,2000.0,A1,未婚,5010.0,842.0,20.0,0-50,汉族,1.0,男,0.0,海南,20-50,1.0,1,1
660002019033100533,24.0,PC,中专,7102.0,4.0,1.0,是,0.0,1.0,是,与父母同住,3000.0,A1,已婚有子女,5010.0,966.0,28.0,50-100,汉族,0.0,男,0.0,山西,200+,0.0,1,1
660002019032800256,37.0,微信,高中,7103.0,12.0,1.0,miss,miss,1.0,否,全款,5000.0,A1,已婚有子女,5008.0,633.0,28.0,0-50,汉族,2.0,男,0.0,黑龙江,20-50,0.0,1,1
660002019040201190,27.0,PC,高中,10000.0,9.0,1.0,否,1.0,1.0,是,与父母同住,4000.0,A1,未婚,24.0,638.0,2.0,101-200元,回族,0.0,男,1.0,甘肃,20-50,0.0,1,1
660002019032403056,21.0,PC,初中,7104.0,12.0,1.0,否,0.0,1.0,否,与父母同住,4000.0,A1,未婚,5010.0,510.0,24.0,50-100,汉族,0.0,女,1.0,宁夏,0-5,0.0,1,0
